container_id,shipment_id,container_type,status,current_location
CNT002893,SHP000580,40ft,Delivered,Rotterdam Port
CNT002894,SHP000960,Reefer,Delayed,Hamburg Port
CNT002895,SHP001002,20ft,In Transit,Lagos Port
CNT002896,SHP000543,40ft,Delayed,Dubai Port
CNT002897,SHP001110,Reefer,Delivered,Dubai Port
CNT002898,SHP001333,Reefer,Delayed,Los Angeles Port
CNT002899,SHP001574,Reefer,Delivered,Dubai Port
CNT002900,SHP000646,40ft,Delayed,Durban Port
CNT002901,SHP000216,20ft,In Transit,Shanghai Port
CNT002902,SHP000846,40ft,Delivered,Los Angeles Port
CNT002903,SHP000178,20ft,Delivered,Durban Port
CNT002904,SHP002170,Reefer,In Transit,Los Angeles Port
CNT002905,SHP000810,40ft,Delayed,Los Angeles Port
CNT002906,SHP000842,Reefer,Delayed,Durban Port
CNT002907,SHP002864,40ft,Delayed,Durban Port
CNT002908,SHP002447,20ft,In Transit,Shanghai Port
CNT002909,SHP002007,40ft,In Transit,Los Angeles Port
CNT002910,SHP002899,20ft,Delayed,Dubai Port
CNT002911,SHP002282,40ft,Delayed,Durban Port
CNT002912,SHP002138,20ft,Delayed,Lagos Port
CNT002913,SHP001408,40ft,Delivered,Los Angeles Port
CNT002914,SHP000270,20ft,Delivered,Los Angeles Port
CNT002915,SHP000960,Reefer,Delayed,Rotterdam Port
CNT002916,SHP001791,20ft,In Transit,Singapore Port
CNT002917,SHP002902,40ft,In Transit,Lagos Port
CNT002918,SHP002753,40ft,Delayed,Lagos Port
CNT002919,SHP001563,Reefer,Delayed,Los Angeles Port
CNT002920,SHP000936,Reefer,In Transit,Durban Port
CNT002921,SHP001413,Reefer,In Transit,Hamburg Port
CNT002922,SHP001981,20ft,Delayed,Lagos Port
CNT002923,SHP000182,20ft,Delayed,Durban Port
CNT002924,SHP000473,20ft,Delayed,Hamburg Port
CNT002925,SHP001635,40ft,Delayed,Singapore Port
CNT002926,SHP000121,Reefer,Delivered,Dubai Port
CNT002927,SHP002437,40ft,Delivered,Lagos Port
CNT002928,SHP001978,20ft,Delivered,Hamburg Port
CNT002929,SHP000355,40ft,Delivered,Singapore Port
CNT002930,SHP000514,Reefer,Delayed,Los Angeles Port
CNT002931,SHP001244,Reefer,In Transit,Hamburg Port
CNT002932,SHP002604,20ft,Delayed,Los Angeles Port
CNT002933,SHP002841,40ft,Delayed,Hamburg Port
CNT002934,SHP000955,Reefer,In Transit,Shanghai Port
CNT002935,SHP001849,20ft,Delayed,Durban Port
CNT002936,SHP000683,Reefer,Delayed,Hamburg Port
CNT002937,SHP001808,40ft,Delivered,Lagos Port
CNT002938,SHP000945,40ft,Delivered,Rotterdam Port
CNT002939,SHP000475,40ft,Delayed,Dubai Port
CNT002940,SHP000841,Reefer,In Transit,Shanghai Port
CNT002941,SHP002412,40ft,In Transit,Singapore Port
CNT002942,SHP000698,Reefer,Delivered,Hamburg Port
CNT002943,SHP000620,20ft,In Transit,Durban Port
CNT002944,SHP001752,20ft,Delivered,Hamburg Port
CNT002945,SHP002755,20ft,In Transit,Durban Port
CNT002946,SHP002785,20ft,In Transit,Hamburg Port
CNT002947,SHP001089,Reefer,Delivered,Los Angeles Port
CNT002948,SHP000941,20ft,Delivered,Hamburg Port
CNT002949,SHP002279,20ft,Delayed,Durban Port
CNT002950,SHP000063,40ft,Delayed,Durban Port
CNT002951,SHP000134,20ft,Delivered,Lagos Port
CNT002952,SHP000814,Reefer,In Transit,Singapore Port
CNT002953,SHP002707,40ft,In Transit,Rotterdam Port
CNT002954,SHP000480,Reefer,Delivered,Dubai Port
CNT002955,SHP002473,Reefer,In Transit,Durban Port
CNT002956,SHP002562,20ft,In Transit,Singapore Port
CNT002957,SHP001076,Reefer,Delivered,Lagos Port
CNT002958,SHP001692,20ft,In Transit,Durban Port
CNT002959,SHP002694,20ft,Delayed,Los Angeles Port
CNT002960,SHP000973,40ft,In Transit,Rotterdam Port
CNT002961,SHP001121,40ft,Delayed,Shanghai Port
CNT002962,SHP000031,40ft,In Transit,Hamburg Port
CNT002963,SHP000476,20ft,Delayed,Singapore Port
CNT002964,SHP002289,Reefer,Delivered,Rotterdam Port
CNT002965,SHP000961,Reefer,In Transit,Durban Port
CNT002966,SHP000474,20ft,Delivered,Durban Port
CNT002967,SHP001843,40ft,In Transit,Durban Port
CNT002968,SHP000758,40ft,Delivered,Hamburg Port
CNT002969,SHP000795,Reefer,Delivered,Rotterdam Port
CNT002970,SHP001559,40ft,Delayed,Singapore Port
CNT002971,SHP000682,40ft,Delayed,Hamburg Port
CNT002972,SHP000742,40ft,Delivered,Lagos Port
CNT002973,SHP000698,20ft,Delivered,Shanghai Port
CNT002974,SHP001180,Reefer,Delayed,Hamburg Port
CNT002975,SHP002612,40ft,Delayed,Lagos Port
CNT002976,SHP001522,40ft,In Transit,Los Angeles Port
CNT002977,SHP000884,Reefer,Delivered,Los Angeles Port
CNT002978,SHP001126,Reefer,Delayed,Durban Port
CNT002979,SHP000608,40ft,Delivered,Shanghai Port
CNT002980,SHP002030,40ft,Delayed,Singapore Port
CNT002981,SHP002033,20ft,In Transit,Durban Port
CNT002982,SHP001332,20ft,Delivered,Rotterdam Port
CNT002983,SHP001390,20ft,In Transit,Hamburg Port
CNT002984,SHP000804,40ft,Delivered,Singapore Port
CNT002985,SHP001532,Reefer,Delivered,Dubai Port
CNT002986,SHP000642,20ft,Delayed,Shanghai Port
CNT002987,SHP001950,Reefer,Delayed,Lagos Port
CNT002988,SHP002477,40ft,In Transit,Lagos Port
CNT002989,SHP002587,20ft,Delivered,Dubai Port
CNT002990,SHP000498,20ft,Delayed,Shanghai Port
CNT002991,SHP000266,20ft,Delivered,Durban Port
CNT002992,SHP001515,20ft,Delayed,Singapore Port
CNT002993,SHP002480,20ft,Delayed,Durban Port
CNT002994,SHP002512,40ft,In Transit,Durban Port
CNT002995,SHP002726,20ft,Delayed,Rotterdam Port
CNT002996,SHP000022,Reefer,Delivered,Singapore Port
CNT002997,SHP001907,Reefer,In Transit,Lagos Port
CNT002998,SHP002899,40ft,Delayed,Los Angeles Port
CNT002999,SHP002535,20ft,Delayed,Singapore Port
CNT003000,SHP002956,20ft,Delivered,Rotterdam Port
