vessel_id,vessel_name,capacity_teu,fuel_consumption_tpd,current_route,status
VSL002637,Maersk Horizon,5753,54.09,RTE001688,Docked
VSL002638,Maersk Horizon,7215,100.3,RTE000855,Active
VSL002639,Atlantic Carrier,6183,137.12,RTE001047,Docked
VSL002640,Maersk Horizon,6562,209.08,RTE002337,Maintenance
VSL002641,Evergreen,3935,250.58,RTE000933,Maintenance
VSL002642,Maersk Horizon,16824,117.28,RTE001088,Active
VSL002643,Atlantic Carrier,18941,118.33,RTE001876,Docked
VSL002644,Maersk Horizon,10946,101.4,RTE000071,Maintenance
VSL002645,Oceanic Titan,14156,221.52,RTE002314,Maintenance
VSL002646,Oceanic Titan,11066,145.74,RTE001080,Active
VSL002647,Maersk Horizon,17041,123.14,RTE001603,Active
VSL002648,Atlantic Carrier,16895,114.06,RTE000888,Maintenance
VSL002649,Oceanic Titan,14059,75.47,RTE001445,Docked
VSL002650,Evergreen,7100,83.2,RTE000333,Maintenance
VSL002651,Evergreen,16173,279.74,RTE000938,Active
VSL002652,Atlantic Carrier,3045,141.02,RTE001701,Docked
VSL002653,Oceanic Titan,17521,106.46,RTE002390,Docked
VSL002654,Maersk Horizon,1933,88.47,RTE000083,Docked
VSL002655,Evergreen,13561,168.88,RTE000801,Docked
VSL002656,Atlantic Carrier,18133,268.64,RTE002059,Maintenance
VSL002657,Oceanic Titan,13892,239.1,RTE000713,Docked
VSL002658,Evergreen,11333,65.1,RTE002682,Active
VSL002659,Maersk Horizon,3116,266.93,RTE002182,Maintenance
VSL002660,Atlantic Carrier,2802,124.29,RTE002049,Maintenance
VSL002661,Evergreen,5068,192.88,RTE002690,Maintenance
VSL002662,Maersk Horizon,9344,148.34,RTE001125,Docked
VSL002663,Evergreen,9303,255.82,RTE002213,Maintenance
VSL002664,Oceanic Titan,7114,256.13,RTE000730,Docked
VSL002665,MSC Aurora,6768,114.89,RTE001293,Docked
VSL002666,Atlantic Carrier,15590,68.76,RTE002418,Docked
VSL002667,Maersk Horizon,14097,277.31,RTE002760,Docked
VSL002668,Maersk Horizon,16149,172.72,RTE001675,Maintenance
VSL002669,MSC Aurora,11605,208.43,RTE000432,Active
VSL002670,Maersk Horizon,3617,162.16,RTE001040,Maintenance
VSL002671,Evergreen,15885,198.64,RTE000226,Maintenance
VSL002672,Maersk Horizon,19588,143.42,RTE002638,Active
VSL002673,Atlantic Carrier,19825,229.68,RTE001138,Docked
VSL002674,Oceanic Titan,16168,100.51,RTE002338,Active
VSL002675,MSC Aurora,5014,158.92,RTE001147,Active
VSL002676,MSC Aurora,2183,289.96,RTE000875,Active
VSL002677,MSC Aurora,7163,63.65,RTE000553,Maintenance
VSL002678,Evergreen,5658,136.67,RTE001575,Maintenance
VSL002679,Maersk Horizon,4277,238.18,RTE001436,Maintenance
VSL002680,Atlantic Carrier,9822,113.99,RTE001793,Active
VSL002681,MSC Aurora,18651,152.32,RTE000276,Maintenance
VSL002682,Evergreen,11731,200.57,RTE001848,Active
VSL002683,MSC Aurora,4907,175.7,RTE000864,Active
VSL002684,Evergreen,3852,229.36,RTE001142,Maintenance
VSL002685,Maersk Horizon,2548,87.06,RTE000695,Active
VSL002686,Maersk Horizon,16573,170.54,RTE000257,Active
VSL002687,Oceanic Titan,13941,238.06,RTE001050,Active
VSL002688,Oceanic Titan,2376,182.45,RTE001916,Active
VSL002689,Atlantic Carrier,18319,277.88,RTE000011,Maintenance
VSL002690,Maersk Horizon,3984,171.02,RTE001723,Active
VSL002691,Atlantic Carrier,9172,189.57,RTE000881,Docked
VSL002692,MSC Aurora,17956,59.94,RTE001361,Docked
VSL002693,Atlantic Carrier,5079,65.72,RTE002528,Maintenance
VSL002694,MSC Aurora,11508,213.64,RTE002428,Maintenance
VSL002695,MSC Aurora,10677,245.37,RTE002182,Active
VSL002696,MSC Aurora,18363,245.38,RTE002334,Active
VSL002697,Evergreen,19028,293.06,RTE001474,Active
VSL002698,Atlantic Carrier,14943,292.47,RTE002433,Active
VSL002699,Maersk Horizon,19039,57.1,RTE002984,Docked
VSL002700,Atlantic Carrier,3119,217.43,RTE002869,Maintenance
VSL002701,Atlantic Carrier,8963,62.45,RTE000445,Active
VSL002702,Atlantic Carrier,5673,234.76,RTE001793,Active
VSL002703,Oceanic Titan,7219,250.45,RTE001663,Maintenance
VSL002704,MSC Aurora,15354,246.06,RTE002356,Active
VSL002705,Atlantic Carrier,8014,242.47,RTE000086,Maintenance
VSL002706,Atlantic Carrier,14610,80.22,RTE002162,Maintenance
VSL002707,MSC Aurora,18573,50.02,RTE001310,Active
VSL002708,Oceanic Titan,6844,168.84,RTE001130,Maintenance
VSL002709,Atlantic Carrier,5197,87.55,RTE002935,Active
VSL002710,MSC Aurora,9310,183.3,RTE002153,Active
VSL002711,MSC Aurora,2807,264.59,RTE001872,Active
VSL002712,Maersk Horizon,8451,276.31,RTE000850,Docked
VSL002713,Oceanic Titan,10208,255.18,RTE001673,Active
VSL002714,Maersk Horizon,1512,224.99,RTE000907,Maintenance
VSL002715,Atlantic Carrier,6011,283.18,RTE000560,Docked
VSL002716,Oceanic Titan,14412,185.34,RTE002764,Docked
VSL002717,MSC Aurora,10651,267.69,RTE001240,Active
VSL002718,Evergreen,10577,91.69,RTE000702,Maintenance
VSL002719,Atlantic Carrier,16559,207.96,RTE001734,Maintenance
VSL002720,Maersk Horizon,1352,100.27,RTE002930,Docked
VSL002721,Oceanic Titan,17029,112.91,RTE002139,Docked
VSL002722,Oceanic Titan,3335,297.78,RTE002509,Maintenance
VSL002723,Evergreen,18286,222.9,RTE001590,Active
VSL002724,Maersk Horizon,18850,193.96,RTE002904,Docked
VSL002725,Atlantic Carrier,6053,293.23,RTE000261,Active
VSL002726,MSC Aurora,9621,295.69,RTE001320,Docked
VSL002727,Evergreen,11886,117.48,RTE002264,Maintenance
VSL002728,Maersk Horizon,15070,269.03,RTE002032,Active
VSL002729,MSC Aurora,4948,210.31,RTE001296,Docked
VSL002730,Maersk Horizon,15130,292.8,RTE000157,Active
VSL002731,Atlantic Carrier,11495,130.12,RTE000761,Active
VSL002732,Maersk Horizon,7482,204.74,RTE001490,Docked
VSL002733,Evergreen,7518,124.93,RTE002282,Active
VSL002734,Atlantic Carrier,16506,110.96,RTE002458,Docked
VSL002735,Maersk Horizon,10417,266.36,RTE002584,Docked
VSL002736,Atlantic Carrier,11753,223.38,RTE000835,Active
VSL002737,MSC Aurora,17358,262.16,RTE001480,Maintenance
VSL002738,Oceanic Titan,16769,297.74,RTE002386,Maintenance
VSL002739,Evergreen,3781,236.7,RTE002653,Maintenance
VSL002740,Evergreen,6262,82.57,RTE000455,Docked
VSL002741,Evergreen,3202,185.31,RTE001560,Docked
VSL002742,MSC Aurora,8479,235.37,RTE002574,Docked
VSL002743,Atlantic Carrier,16031,259.94,RTE001784,Maintenance
VSL002744,Evergreen,1068,137.42,RTE002063,Maintenance
VSL002745,Oceanic Titan,17200,264.29,RTE001190,Maintenance
VSL002746,MSC Aurora,3967,142.11,RTE000880,Docked
VSL002747,Atlantic Carrier,13958,74.41,RTE002331,Docked
VSL002748,MSC Aurora,2414,284.51,RTE000599,Maintenance
VSL002749,Maersk Horizon,14806,176.86,RTE002020,Maintenance
VSL002750,Oceanic Titan,5113,219.68,RTE002157,Docked
VSL002751,Evergreen,3453,158.07,RTE001346,Docked
VSL002752,Oceanic Titan,10024,197.77,RTE002966,Active
VSL002753,Oceanic Titan,8075,201.19,RTE002118,Active
VSL002754,Evergreen,5739,214.96,RTE001921,Maintenance
VSL002755,Evergreen,17111,182.84,RTE001392,Docked
VSL002756,Oceanic Titan,11372,100.53,RTE000009,Docked
VSL002757,MSC Aurora,19283,237.13,RTE000745,Maintenance
VSL002758,MSC Aurora,12231,242.54,RTE002718,Active
VSL002759,Evergreen,14720,83.78,RTE002537,Maintenance
VSL002760,Maersk Horizon,12591,88.18,RTE002277,Active
VSL002761,Evergreen,16352,286.3,RTE000251,Active
VSL002762,Evergreen,3254,96.81,RTE002136,Maintenance
VSL002763,Evergreen,14263,119.05,RTE000510,Active
VSL002764,Oceanic Titan,3585,204.12,RTE002393,Docked
VSL002765,MSC Aurora,10330,68.08,RTE002005,Active
VSL002766,Maersk Horizon,14942,146.9,RTE001036,Active
VSL002767,Maersk Horizon,9982,289.26,RTE001190,Active
VSL002768,Evergreen,16385,252.15,RTE002285,Docked
VSL002769,Oceanic Titan,8471,168.56,RTE000201,Active
VSL002770,Evergreen,14729,73.58,RTE000673,Maintenance
VSL002771,Oceanic Titan,7841,294.86,RTE000022,Docked
VSL002772,MSC Aurora,1454,177.48,RTE000027,Docked
VSL002773,Maersk Horizon,6448,144.33,RTE000396,Active
VSL002774,Oceanic Titan,5594,240.37,RTE000424,Maintenance
VSL002775,Maersk Horizon,5793,104.16,RTE000585,Docked
VSL002776,Maersk Horizon,3773,103.66,RTE001679,Docked
VSL002777,MSC Aurora,18973,274.26,RTE001230,Active
VSL002778,Maersk Horizon,3437,104.07,RTE001697,Docked
VSL002779,Maersk Horizon,6447,219.72,RTE000342,Docked
VSL002780,MSC Aurora,5183,296.59,RTE002248,Docked
VSL002781,MSC Aurora,1935,220.6,RTE001731,Maintenance
VSL002782,Atlantic Carrier,13303,287.65,RTE002433,Maintenance
VSL002783,MSC Aurora,7396,140.24,RTE002254,Active
VSL002784,Evergreen,11981,250.81,RTE002333,Active
VSL002785,MSC Aurora,9883,181.63,RTE002501,Docked
VSL002786,Atlantic Carrier,8170,84.78,RTE001931,Docked
VSL002787,Maersk Horizon,11903,186.14,RTE002717,Maintenance
VSL002788,MSC Aurora,5939,159.7,RTE000972,Active
VSL002789,Maersk Horizon,2596,188.71,RTE000005,Docked
VSL002790,Evergreen,3302,61.1,RTE001117,Maintenance
VSL002791,MSC Aurora,12589,251.04,RTE000836,Docked
VSL002792,Oceanic Titan,19711,140.81,RTE002066,Docked
VSL002793,Atlantic Carrier,9401,273.2,RTE000835,Maintenance
VSL002794,Maersk Horizon,19410,162.74,RTE000503,Maintenance
VSL002795,Evergreen,6128,252.41,RTE000616,Maintenance
VSL002796,Maersk Horizon,12483,122.36,RTE002100,Active
VSL002797,Oceanic Titan,18388,248.25,RTE000791,Maintenance
VSL002798,MSC Aurora,14563,232.09,RTE000239,Active
VSL002799,MSC Aurora,9531,217.43,RTE000177,Docked
VSL002800,MSC Aurora,9372,171.37,RTE000873,Maintenance
VSL002801,Atlantic Carrier,16029,180.1,RTE002853,Docked
VSL002802,Maersk Horizon,18427,128.97,RTE000464,Active
VSL002803,Oceanic Titan,16940,104.75,RTE002855,Active
VSL002804,Evergreen,14766,63.49,RTE002548,Docked
VSL002805,Oceanic Titan,6806,287.91,RTE001497,Active
VSL002806,MSC Aurora,19287,137.44,RTE000847,Maintenance
VSL002807,Oceanic Titan,9855,51.59,RTE002548,Maintenance
VSL002808,Evergreen,1242,244.64,RTE000750,Active
VSL002809,Oceanic Titan,8232,225.36,RTE001122,Active
VSL002810,Evergreen,18714,264.2,RTE000897,Docked
VSL002811,MSC Aurora,5689,174.28,RTE001462,Active
VSL002812,Evergreen,15483,155.83,RTE002664,Maintenance
VSL002813,Atlantic Carrier,12359,255.07,RTE000604,Maintenance
VSL002814,Maersk Horizon,6105,297.57,RTE000664,Maintenance
VSL002815,MSC Aurora,3804,84.94,RTE002656,Docked
VSL002816,Evergreen,10342,93.42,RTE001747,Maintenance
VSL002817,MSC Aurora,11678,106.03,RTE001871,Maintenance
VSL002818,Oceanic Titan,15589,176.93,RTE002565,Maintenance
VSL002819,Maersk Horizon,15401,188.95,RTE002240,Docked
VSL002820,Atlantic Carrier,17611,152.72,RTE000112,Docked
VSL002821,Oceanic Titan,17752,181.5,RTE002759,Maintenance
VSL002822,MSC Aurora,2999,75.76,RTE000409,Maintenance
VSL002823,MSC Aurora,16901,298.27,RTE000949,Maintenance
VSL002824,Evergreen,16355,228.09,RTE001711,Docked
VSL002825,Oceanic Titan,7572,193.52,RTE001286,Active
VSL002826,Atlantic Carrier,14075,87.0,RTE001464,Maintenance
VSL002827,MSC Aurora,2700,180.61,RTE002642,Active
VSL002828,Oceanic Titan,13359,264.37,RTE002797,Docked
VSL002829,Maersk Horizon,5906,114.3,RTE002661,Docked
VSL002830,Maersk Horizon,3160,265.82,RTE002955,Docked
VSL002831,Atlantic Carrier,7456,192.0,RTE001404,Active
VSL002832,Atlantic Carrier,19228,125.55,RTE000534,Maintenance
VSL002833,Maersk Horizon,14171,265.52,RTE001490,Active
VSL002834,Atlantic Carrier,14646,161.61,RTE002186,Maintenance
VSL002835,Evergreen,7434,124.83,RTE001152,Active
VSL002836,Oceanic Titan,9748,203.34,RTE001663,Maintenance
VSL002837,Maersk Horizon,10517,263.06,RTE002472,Active
VSL002838,MSC Aurora,17094,75.77,RTE002091,Active
VSL002839,Evergreen,1817,81.74,RTE002133,Maintenance
VSL002840,Maersk Horizon,8399,218.74,RTE001558,Docked
VSL002841,MSC Aurora,18309,103.17,RTE000565,Docked
VSL002842,MSC Aurora,5518,285.31,RTE002716,Active
VSL002843,Oceanic Titan,10455,192.11,RTE002921,Active
VSL002844,Evergreen,5995,190.49,RTE002111,Docked
VSL002845,Atlantic Carrier,19390,92.06,RTE002056,Active
VSL002846,Maersk Horizon,15764,76.97,RTE002516,Active
VSL002847,Maersk Horizon,13650,209.89,RTE002648,Docked
VSL002848,Oceanic Titan,5214,58.83,RTE000117,Active
VSL002849,Maersk Horizon,13346,157.35,RTE002803,Docked
VSL002850,Evergreen,17318,243.66,RTE002970,Docked
VSL002851,MSC Aurora,14651,121.8,RTE001644,Docked
VSL002852,Atlantic Carrier,19919,56.76,RTE001206,Active
VSL002853,Maersk Horizon,6515,81.16,RTE002301,Docked
VSL002854,Evergreen,9698,208.24,RTE002986,Docked
VSL002855,Oceanic Titan,3830,298.0,RTE002448,Active
VSL002856,Oceanic Titan,16040,142.43,RTE000215,Docked
VSL002857,Evergreen,4705,181.12,RTE002779,Docked
VSL002858,Oceanic Titan,8723,74.66,RTE000204,Active
VSL002859,MSC Aurora,9819,291.04,RTE000501,Active
VSL002860,Atlantic Carrier,9922,275.96,RTE002393,Active
VSL002861,Evergreen,1946,256.34,RTE002428,Docked
VSL002862,Atlantic Carrier,13041,159.48,RTE002585,Docked
VSL002863,Oceanic Titan,7700,109.42,RTE002083,Maintenance
VSL002864,Evergreen,10302,176.79,RTE001878,Docked
VSL002865,Oceanic Titan,4037,190.6,RTE002049,Maintenance
VSL002866,Evergreen,1470,121.33,RTE001258,Active
VSL002867,Oceanic Titan,2942,235.04,RTE002650,Maintenance
VSL002868,Atlantic Carrier,19313,169.7,RTE002792,Maintenance
VSL002869,Maersk Horizon,13784,213.41,RTE002661,Active
VSL002870,Oceanic Titan,10581,143.59,RTE001651,Active
VSL002871,Atlantic Carrier,3400,175.83,RTE000697,Docked
VSL002872,Evergreen,14767,148.39,RTE001545,Docked
VSL002873,Evergreen,9003,189.08,RTE001259,Maintenance
VSL002874,Evergreen,3345,294.69,RTE001273,Maintenance
VSL002875,Atlantic Carrier,18566,53.82,RTE001771,Active
VSL002876,Evergreen,16176,51.98,RTE002016,Docked
VSL002877,MSC Aurora,3873,221.89,RTE001269,Active
VSL002878,Atlantic Carrier,16046,215.89,RTE001851,Active
VSL002879,Maersk Horizon,17477,103.41,RTE000048,Docked
VSL002880,Oceanic Titan,10802,285.33,RTE002622,Docked
VSL002881,Oceanic Titan,5779,263.27,RTE002271,Docked
VSL002882,Evergreen,1185,77.47,RTE002952,Docked
VSL002883,Atlantic Carrier,17715,53.87,RTE000847,Active
VSL002884,Atlantic Carrier,3913,155.43,RTE002709,Docked
VSL002885,Atlantic Carrier,11798,279.86,RTE001511,Docked
VSL002886,Atlantic Carrier,13149,165.13,RTE000989,Maintenance
VSL002887,Maersk Horizon,12661,112.12,RTE000775,Active
VSL002888,Maersk Horizon,8585,290.44,RTE002821,Docked
VSL002889,Atlantic Carrier,16521,181.06,RTE002661,Docked
VSL002890,Evergreen,13068,285.87,RTE000897,Maintenance
VSL002891,MSC Aurora,6988,264.81,RTE000548,Docked
VSL002892,MSC Aurora,4940,273.9,RTE001458,Docked
VSL002893,Maersk Horizon,12654,201.72,RTE000663,Docked
VSL002894,Evergreen,18007,209.04,RTE000963,Active
VSL002895,Evergreen,12007,84.31,RTE001809,Docked
VSL002896,Evergreen,1055,95.67,RTE002636,Maintenance
VSL002897,MSC Aurora,17470,102.7,RTE001290,Active
VSL002898,Atlantic Carrier,3627,201.42,RTE000559,Docked
VSL002899,MSC Aurora,5233,141.23,RTE000997,Docked
VSL002900,MSC Aurora,10862,218.77,RTE001477,Active
VSL002901,MSC Aurora,2211,264.55,RTE000635,Docked
VSL002902,Maersk Horizon,11155,156.96,RTE000207,Docked
VSL002903,Atlantic Carrier,12877,239.33,RTE000444,Active
VSL002904,Evergreen,19912,281.05,RTE001570,Active
VSL002905,Maersk Horizon,16557,72.73,RTE000332,Active
VSL002906,Maersk Horizon,12235,208.04,RTE000339,Docked
VSL002907,MSC Aurora,10542,223.49,RTE001374,Maintenance
VSL002908,MSC Aurora,11294,76.34,RTE002544,Active
VSL002909,MSC Aurora,10044,237.08,RTE000116,Maintenance
VSL002910,MSC Aurora,6785,120.34,RTE000722,Docked
VSL002911,Maersk Horizon,9799,244.31,RTE001679,Active
VSL002912,MSC Aurora,13405,115.59,RTE001104,Maintenance
VSL002913,Atlantic Carrier,11044,113.46,RTE002472,Maintenance
VSL002914,MSC Aurora,16822,168.81,RTE002097,Maintenance
VSL002915,Atlantic Carrier,13250,182.22,RTE001486,Maintenance
VSL002916,Maersk Horizon,11438,207.64,RTE002855,Active
VSL002917,Evergreen,13204,296.41,RTE001546,Maintenance
VSL002918,Oceanic Titan,9616,67.42,RTE002095,Active
VSL002919,MSC Aurora,15386,229.94,RTE000903,Docked
VSL002920,Oceanic Titan,14508,267.92,RTE002045,Docked
VSL002921,Atlantic Carrier,13126,239.0,RTE002755,Maintenance
VSL002922,Evergreen,6680,136.87,RTE002063,Maintenance
VSL002923,Atlantic Carrier,16551,82.55,RTE000772,Maintenance
VSL002924,Oceanic Titan,15579,250.33,RTE000312,Maintenance
VSL002925,Evergreen,16272,179.77,RTE001459,Active
VSL002926,MSC Aurora,1110,275.3,RTE002627,Active
VSL002927,MSC Aurora,7583,248.32,RTE000808,Active
VSL002928,Evergreen,11326,125.89,RTE000563,Docked
VSL002929,Atlantic Carrier,19373,173.6,RTE001436,Maintenance
VSL002930,Atlantic Carrier,2832,295.42,RTE000389,Maintenance
VSL002931,Oceanic Titan,5167,142.06,RTE000232,Active
VSL002932,MSC Aurora,13755,96.57,RTE001100,Active
VSL002933,Oceanic Titan,8209,127.03,RTE002864,Active
VSL002934,MSC Aurora,12345,71.84,RTE002294,Maintenance
VSL002935,Oceanic Titan,16099,195.18,RTE001604,Active
VSL002936,Maersk Horizon,6351,292.48,RTE002450,Maintenance
VSL002937,MSC Aurora,7717,149.87,RTE001460,Active
VSL002938,MSC Aurora,10615,253.5,RTE002437,Docked
VSL002939,MSC Aurora,18022,171.51,RTE001572,Active
VSL002940,Atlantic Carrier,16409,178.02,RTE001154,Active
VSL002941,Oceanic Titan,1827,204.9,RTE000800,Maintenance
VSL002942,Maersk Horizon,7933,264.96,RTE000080,Maintenance
VSL002943,Evergreen,5981,288.4,RTE002153,Docked
VSL002944,MSC Aurora,2674,152.19,RTE002328,Docked
VSL002945,MSC Aurora,14706,86.19,RTE002624,Maintenance
VSL002946,Maersk Horizon,3075,255.05,RTE002950,Active
VSL002947,Evergreen,19101,133.33,RTE000299,Maintenance
VSL002948,Evergreen,8089,129.47,RTE002722,Maintenance
VSL002949,MSC Aurora,14348,241.75,RTE000956,Active
VSL002950,Evergreen,7100,245.98,RTE002694,Active
VSL002951,Maersk Horizon,10245,109.01,RTE001797,Active
VSL002952,MSC Aurora,5645,90.41,RTE002147,Active
VSL002953,Oceanic Titan,12808,86.12,RTE000730,Maintenance
VSL002954,MSC Aurora,10798,68.75,RTE000330,Active
VSL002955,MSC Aurora,3280,174.28,RTE002763,Active
VSL002956,Atlantic Carrier,15881,127.43,RTE001854,Active
VSL002957,Oceanic Titan,8213,246.4,RTE002147,Maintenance
VSL002958,Atlantic Carrier,14536,224.86,RTE000402,Active
VSL002959,Oceanic Titan,17682,149.86,RTE001667,Docked
VSL002960,Oceanic Titan,3329,102.71,RTE000492,Docked
VSL002961,Evergreen,17227,178.02,RTE000147,Maintenance
VSL002962,Atlantic Carrier,13453,229.8,RTE000107,Maintenance
VSL002963,Evergreen,11396,57.74,RTE000109,Docked
VSL002964,Evergreen,7566,292.55,RTE002681,Maintenance
VSL002965,Maersk Horizon,15986,91.26,RTE001557,Docked
VSL002966,MSC Aurora,3134,175.35,RTE000825,Docked
VSL002967,Evergreen,7538,130.07,RTE002600,Maintenance
VSL002968,MSC Aurora,2184,72.3,RTE001174,Maintenance
VSL002969,Atlantic Carrier,16533,99.25,RTE001758,Docked
VSL002970,MSC Aurora,18070,228.36,RTE001580,Maintenance
VSL002971,Maersk Horizon,14561,293.46,RTE000481,Active
VSL002972,MSC Aurora,1590,87.08,RTE001769,Maintenance
VSL002973,Evergreen,16020,76.41,RTE000937,Active
VSL002974,MSC Aurora,16389,69.46,RTE000813,Maintenance
VSL002975,Evergreen,12411,98.11,RTE000966,Maintenance
VSL002976,Atlantic Carrier,11264,256.35,RTE002793,Active
VSL002977,Evergreen,12627,247.76,RTE002557,Docked
VSL002978,MSC Aurora,4222,186.94,RTE001996,Active
VSL002979,Evergreen,6555,54.56,RTE000957,Maintenance
VSL002980,Oceanic Titan,5336,181.32,RTE000075,Active
VSL002981,Maersk Horizon,15352,263.07,RTE000509,Maintenance
VSL002982,Maersk Horizon,8654,78.8,RTE000459,Docked
VSL002983,Maersk Horizon,4715,289.69,RTE000619,Active
VSL002984,MSC Aurora,7771,171.56,RTE002135,Maintenance
VSL002985,Maersk Horizon,11996,79.41,RTE000919,Active
VSL002986,Evergreen,19682,80.03,RTE001614,Maintenance
VSL002987,MSC Aurora,2184,295.83,RTE000373,Active
VSL002988,Maersk Horizon,2548,64.15,RTE001106,Active
VSL002989,Atlantic Carrier,5977,157.88,RTE002281,Docked
VSL002990,Evergreen,19407,62.03,RTE002667,Docked
VSL002991,MSC Aurora,18256,242.64,RTE001879,Docked
VSL002992,Atlantic Carrier,12180,265.56,RTE002602,Active
VSL002993,MSC Aurora,13061,179.93,RTE001019,Maintenance
VSL002994,Atlantic Carrier,13397,214.4,RTE002030,Active
VSL002995,Maersk Horizon,18478,58.6,RTE002038,Docked
VSL002996,Oceanic Titan,19790,237.24,RTE000078,Active
VSL002997,Atlantic Carrier,16054,173.96,RTE000220,Docked
VSL002998,Evergreen,18259,207.49,RTE000657,Docked
VSL002999,Oceanic Titan,16991,66.84,RTE002939,Docked
VSL003000,Atlantic Carrier,15698,293.41,RTE000376,Active
