route_id,origin_port,destination_port,distance_km,average_time_days,fuel_cost
RTE002681,Rotterdam Port,Los Angeles Port,8777,36,8737.5
RTE002682,Dubai Port,Los Angeles Port,9180,12,47617.89
RTE002683,Durban Port,Lagos Port,14497,11,29646.8
RTE002684,Rotterdam Port,Hamburg Port,14688,35,18440.83
RTE002685,Hamburg Port,Durban Port,11744,34,34688.59
RTE002686,Hamburg Port,Dubai Port,3757,14,23366.56
RTE002687,Durban Port,Rotterdam Port,12501,11,45943.41
RTE002688,Rotterdam Port,Rotterdam Port,9413,6,41448.96
RTE002689,Los Angeles Port,Rotterdam Port,10764,7,44175.9
RTE002690,Los Angeles Port,Los Angeles Port,864,30,30632.81
RTE002691,Hamburg Port,Lagos Port,17939,13,35936.27
RTE002692,Lagos Port,Durban Port,19752,14,1421.97
RTE002693,Singapore Port,Lagos Port,8785,21,12883.43
RTE002694,Shanghai Port,Lagos Port,16517,12,37531.16
RTE002695,Durban Port,Dubai Port,2057,9,24765.94
RTE002696,Shanghai Port,Hamburg Port,1400,10,9102.15
RTE002697,Shanghai Port,Dubai Port,2432,31,39442.61
RTE002698,Rotterdam Port,Los Angeles Port,2954,21,10132.97
RTE002699,Rotterdam Port,Durban Port,11244,8,17109.02
RTE002700,Hamburg Port,Shanghai Port,16490,27,40582.11
RTE002701,Shanghai Port,Los Angeles Port,12619,15,9618.73
RTE002702,Hamburg Port,Lagos Port,13664,18,37242.84
RTE002703,Shanghai Port,Hamburg Port,4351,8,39339.72
RTE002704,Los Angeles Port,Rotterdam Port,5175,6,38973.69
RTE002705,Los Angeles Port,Durban Port,1760,3,42181.1
RTE002706,Hamburg Port,Lagos Port,9634,10,38946.25
RTE002707,Singapore Port,Lagos Port,12960,15,37233.42
RTE002708,Hamburg Port,Durban Port,3430,20,15041.09
RTE002709,Singapore Port,Los Angeles Port,4987,15,24832.09
RTE002710,Rotterdam Port,Lagos Port,4049,18,38444.55
RTE002711,Hamburg Port,Los Angeles Port,6327,17,28215.8
RTE002712,Rotterdam Port,Durban Port,15810,31,49560.46
RTE002713,Singapore Port,Dubai Port,13925,24,1258.68
RTE002714,Los Angeles Port,Shanghai Port,12331,31,32735.03
RTE002715,Durban Port,Dubai Port,11871,31,28285.55
RTE002716,Shanghai Port,Hamburg Port,12728,9,20356.63
RTE002717,Shanghai Port,Durban Port,12842,23,8955.98
RTE002718,Rotterdam Port,Singapore Port,17916,5,5209.16
RTE002719,Los Angeles Port,Dubai Port,913,19,47884.92
RTE002720,Rotterdam Port,Hamburg Port,1525,4,46791.9
RTE002721,Rotterdam Port,Hamburg Port,3787,23,24946.98
RTE002722,Rotterdam Port,Hamburg Port,17193,29,31853.24
RTE002723,Lagos Port,Durban Port,8497,18,4666.05
RTE002724,Hamburg Port,Dubai Port,9089,39,12316.39
RTE002725,Lagos Port,Los Angeles Port,9198,8,21639.79
RTE002726,Singapore Port,Singapore Port,1317,14,19280.68
RTE002727,Singapore Port,Hamburg Port,5692,21,48391.75
RTE002728,Durban Port,Hamburg Port,19478,17,24077.4
RTE002729,Dubai Port,Durban Port,8349,6,45321.73
RTE002730,Los Angeles Port,Los Angeles Port,3778,13,47485.09
RTE002731,Los Angeles Port,Durban Port,14835,24,25232.04
RTE002732,Rotterdam Port,Shanghai Port,2468,9,43583.98
RTE002733,Shanghai Port,Dubai Port,6550,39,16649.91
RTE002734,Singapore Port,Los Angeles Port,12778,25,5519.06
RTE002735,Shanghai Port,Shanghai Port,12297,3,18474.84
RTE002736,Singapore Port,Lagos Port,16780,37,7084.97
RTE002737,Lagos Port,Durban Port,7785,8,11628.99
RTE002738,Hamburg Port,Rotterdam Port,4535,16,22172.99
RTE002739,Shanghai Port,Los Angeles Port,8516,6,22684.02
RTE002740,Lagos Port,Lagos Port,17099,22,39740.39
RTE002741,Rotterdam Port,Lagos Port,11293,15,44907.3
RTE002742,Singapore Port,Singapore Port,14064,8,13410.15
RTE002743,Rotterdam Port,Lagos Port,8433,8,33802.21
RTE002744,Shanghai Port,Shanghai Port,6169,9,23124.34
RTE002745,Hamburg Port,Lagos Port,13225,26,13648.8
RTE002746,Rotterdam Port,Dubai Port,16997,34,35504.45
RTE002747,Hamburg Port,Los Angeles Port,9150,38,33876.45
RTE002748,Hamburg Port,Hamburg Port,12350,5,39035.01
RTE002749,Durban Port,Los Angeles Port,18032,23,7305.25
RTE002750,Hamburg Port,Rotterdam Port,5782,12,23798.55
RTE002751,Dubai Port,Shanghai Port,7008,10,42205.99
RTE002752,Shanghai Port,Los Angeles Port,5787,33,48886.6
RTE002753,Los Angeles Port,Dubai Port,11239,23,34251.37
RTE002754,Hamburg Port,Rotterdam Port,4255,28,8404.73
RTE002755,Dubai Port,Lagos Port,2563,23,25973.97
RTE002756,Rotterdam Port,Dubai Port,14958,14,44620.27
RTE002757,Shanghai Port,Los Angeles Port,16574,37,39766.6
RTE002758,Shanghai Port,Singapore Port,9136,13,46640.34
RTE002759,Dubai Port,Hamburg Port,14571,30,16962.02
RTE002760,Los Angeles Port,Lagos Port,14978,25,14068.21
RTE002761,Shanghai Port,Lagos Port,2144,27,13839.55
RTE002762,Durban Port,Shanghai Port,3195,31,40661.68
RTE002763,Durban Port,Dubai Port,6397,30,33105.49
RTE002764,Durban Port,Durban Port,11838,13,48390.85
RTE002765,Dubai Port,Singapore Port,12535,7,45799.53
RTE002766,Durban Port,Dubai Port,5999,10,2589.82
RTE002767,Dubai Port,Hamburg Port,1485,2,28669.59
RTE002768,Durban Port,Rotterdam Port,16693,28,9793.87
RTE002769,Hamburg Port,Los Angeles Port,19609,38,10918.09
RTE002770,Dubai Port,Shanghai Port,12441,8,38816.03
RTE002771,Singapore Port,Hamburg Port,7831,32,21575.52
RTE002772,Singapore Port,Los Angeles Port,1990,35,48716.39
RTE002773,Shanghai Port,Dubai Port,5537,10,47029.86
RTE002774,Singapore Port,Los Angeles Port,15824,9,21830.2
RTE002775,Dubai Port,Shanghai Port,14952,21,23128.41
RTE002776,Singapore Port,Hamburg Port,17555,16,16292.89
RTE002777,Lagos Port,Durban Port,1022,33,43531.83
RTE002778,Shanghai Port,Singapore Port,9817,38,14801.07
RTE002779,Shanghai Port,Los Angeles Port,14958,37,22262.86
RTE002780,Los Angeles Port,Singapore Port,1622,9,6089.84
RTE002781,Dubai Port,Los Angeles Port,15737,39,38506.63
RTE002782,Rotterdam Port,Dubai Port,9897,32,30409.62
RTE002783,Lagos Port,Lagos Port,2925,15,42284.82
RTE002784,Los Angeles Port,Durban Port,14318,8,1307.38
RTE002785,Rotterdam Port,Lagos Port,3609,10,32853.16
RTE002786,Hamburg Port,Los Angeles Port,10497,8,25486.45
RTE002787,Los Angeles Port,Lagos Port,16620,31,18827.42
RTE002788,Rotterdam Port,Hamburg Port,17979,5,41478.49
RTE002789,Lagos Port,Lagos Port,18726,16,40985.22
RTE002790,Durban Port,Rotterdam Port,17696,6,15291.75
RTE002791,Rotterdam Port,Lagos Port,15325,27,13268.28
RTE002792,Hamburg Port,Shanghai Port,11999,30,30505.03
RTE002793,Hamburg Port,Durban Port,11056,33,49690.32
RTE002794,Lagos Port,Lagos Port,14562,8,18568.26
RTE002795,Singapore Port,Singapore Port,10366,23,29904.08
RTE002796,Lagos Port,Rotterdam Port,3292,5,5080.89
RTE002797,Singapore Port,Dubai Port,7887,5,41085.97
RTE002798,Dubai Port,Lagos Port,10077,18,45027.23
RTE002799,Los Angeles Port,Shanghai Port,15145,6,26588.38
RTE002800,Singapore Port,Shanghai Port,18307,13,10663.49
RTE002801,Shanghai Port,Singapore Port,3395,18,25766.5
RTE002802,Lagos Port,Rotterdam Port,18949,6,30638.1
RTE002803,Singapore Port,Hamburg Port,3174,17,30532.21
RTE002804,Rotterdam Port,Durban Port,3477,32,10192.12
RTE002805,Hamburg Port,Los Angeles Port,17712,3,20471.98
RTE002806,Rotterdam Port,Singapore Port,15653,35,23453.67
RTE002807,Los Angeles Port,Dubai Port,15854,17,31873.25
RTE002808,Shanghai Port,Rotterdam Port,5455,22,34403.1
RTE002809,Durban Port,Los Angeles Port,1100,36,43591.52
RTE002810,Durban Port,Singapore Port,5830,2,15829.8
RTE002811,Hamburg Port,Lagos Port,7533,21,13703.48
RTE002812,Durban Port,Singapore Port,6434,19,31841.47
RTE002813,Hamburg Port,Singapore Port,10251,34,23436.76
RTE002814,Rotterdam Port,Lagos Port,17356,6,7054.29
RTE002815,Shanghai Port,Rotterdam Port,14919,19,45010.66
RTE002816,Shanghai Port,Rotterdam Port,14862,2,26785.35
RTE002817,Lagos Port,Lagos Port,3129,14,5434.93
RTE002818,Los Angeles Port,Singapore Port,1147,7,22461.08
RTE002819,Los Angeles Port,Hamburg Port,13580,20,1927.11
RTE002820,Los Angeles Port,Rotterdam Port,10291,11,10436.99
RTE002821,Shanghai Port,Dubai Port,12210,33,24759.94
RTE002822,Durban Port,Singapore Port,19548,11,39817.02
RTE002823,Los Angeles Port,Dubai Port,17578,8,21473.98
RTE002824,Dubai Port,Rotterdam Port,16429,38,45753.93
RTE002825,Rotterdam Port,Durban Port,1740,5,24988.47
RTE002826,Dubai Port,Shanghai Port,12980,16,46646.67
RTE002827,Los Angeles Port,Hamburg Port,15686,11,7284.94
RTE002828,Durban Port,Durban Port,19033,8,32880.17
RTE002829,Singapore Port,Dubai Port,17284,31,32818.39
RTE002830,Dubai Port,Singapore Port,2780,9,38080.45
RTE002831,Hamburg Port,Dubai Port,15137,10,41685.02
RTE002832,Rotterdam Port,Shanghai Port,8205,4,44380.63
RTE002833,Lagos Port,Lagos Port,9812,25,46669.53
RTE002834,Singapore Port,Hamburg Port,15865,13,3224.75
RTE002835,Singapore Port,Los Angeles Port,6157,10,36523.17
RTE002836,Dubai Port,Hamburg Port,4525,21,5385.38
RTE002837,Dubai Port,Durban Port,5813,39,11241.63
RTE002838,Rotterdam Port,Rotterdam Port,10158,14,48657.68
RTE002839,Singapore Port,Dubai Port,15231,20,16701.55
RTE002840,Rotterdam Port,Singapore Port,9690,26,16947.99
RTE002841,Lagos Port,Lagos Port,9418,6,33589.95
RTE002842,Dubai Port,Hamburg Port,15533,20,37544.78
RTE002843,Dubai Port,Durban Port,13218,19,44749.26
RTE002844,Los Angeles Port,Los Angeles Port,7556,17,38301.87
RTE002845,Dubai Port,Hamburg Port,1821,3,28429.51
RTE002846,Lagos Port,Durban Port,13389,13,28420.53
RTE002847,Dubai Port,Rotterdam Port,16703,21,11585.56
RTE002848,Dubai Port,Singapore Port,10797,3,17689.15
RTE002849,Lagos Port,Los Angeles Port,5207,9,45504.03
RTE002850,Rotterdam Port,Hamburg Port,12229,6,5065.5
RTE002851,Rotterdam Port,Shanghai Port,7724,19,29366.48
RTE002852,Rotterdam Port,Shanghai Port,18813,19,1753.05
RTE002853,Durban Port,Dubai Port,14485,33,3602.8
RTE002854,Durban Port,Hamburg Port,17733,23,14508.85
RTE002855,Hamburg Port,Hamburg Port,13537,18,36648.16
RTE002856,Dubai Port,Los Angeles Port,6020,4,32509.22
RTE002857,Rotterdam Port,Shanghai Port,7418,4,31662.63
RTE002858,Shanghai Port,Singapore Port,3658,12,32979.98
RTE002859,Los Angeles Port,Los Angeles Port,14002,33,14174.09
RTE002860,Los Angeles Port,Singapore Port,19739,26,7473.12
RTE002861,Durban Port,Los Angeles Port,13081,27,3662.12
RTE002862,Durban Port,Dubai Port,5923,14,22321.5
RTE002863,Los Angeles Port,Lagos Port,12652,22,27220.2
RTE002864,Shanghai Port,Shanghai Port,19954,19,41563.76
RTE002865,Rotterdam Port,Rotterdam Port,5789,34,46777.28
RTE002866,Rotterdam Port,Dubai Port,4443,34,28469.19
RTE002867,Singapore Port,Hamburg Port,16897,10,13439.24
RTE002868,Rotterdam Port,Durban Port,3748,39,4076.95
RTE002869,Durban Port,Durban Port,5544,22,20357.55
RTE002870,Dubai Port,Shanghai Port,10874,17,37233.37
RTE002871,Hamburg Port,Lagos Port,1307,4,23983.71
RTE002872,Shanghai Port,Dubai Port,16465,18,47810.33
RTE002873,Durban Port,Los Angeles Port,5917,31,15704.47
RTE002874,Hamburg Port,Singapore Port,5711,15,1516.06
RTE002875,Los Angeles Port,Singapore Port,11218,13,30383.36
RTE002876,Los Angeles Port,Dubai Port,16520,20,39440.51
RTE002877,Hamburg Port,Hamburg Port,13462,5,21547.96
RTE002878,Rotterdam Port,Dubai Port,13416,36,6629.17
RTE002879,Dubai Port,Lagos Port,13733,35,28300.25
RTE002880,Durban Port,Rotterdam Port,19724,28,4516.68
RTE002881,Singapore Port,Dubai Port,5733,4,23303.86
RTE002882,Los Angeles Port,Dubai Port,4944,37,37915.45
RTE002883,Rotterdam Port,Hamburg Port,6996,36,28707.6
RTE002884,Hamburg Port,Los Angeles Port,15004,19,28776.01
RTE002885,Rotterdam Port,Lagos Port,17548,34,16670.62
RTE002886,Dubai Port,Los Angeles Port,1914,29,16808.84
RTE002887,Dubai Port,Singapore Port,19866,26,36853.43
RTE002888,Rotterdam Port,Durban Port,6278,12,47808.98
RTE002889,Shanghai Port,Lagos Port,845,13,34054.36
RTE002890,Los Angeles Port,Hamburg Port,8135,30,7373.82
RTE002891,Shanghai Port,Rotterdam Port,1094,3,36802.5
RTE002892,Singapore Port,Los Angeles Port,6309,4,29306.98
RTE002893,Shanghai Port,Hamburg Port,8294,32,14731.2
RTE002894,Lagos Port,Singapore Port,19037,15,26948.22
RTE002895,Dubai Port,Rotterdam Port,1362,7,43829.1
RTE002896,Shanghai Port,Singapore Port,8560,21,38483.41
RTE002897,Durban Port,Lagos Port,18444,11,29605.71
RTE002898,Hamburg Port,Los Angeles Port,13933,18,34237.94
RTE002899,Hamburg Port,Lagos Port,13660,13,15201.46
RTE002900,Shanghai Port,Singapore Port,13245,31,13630.03
RTE002901,Hamburg Port,Singapore Port,7464,18,47432.28
RTE002902,Shanghai Port,Los Angeles Port,2177,21,6903.7
RTE002903,Los Angeles Port,Rotterdam Port,17113,6,9817.01
RTE002904,Rotterdam Port,Shanghai Port,1100,6,8779.52
RTE002905,Dubai Port,Rotterdam Port,19400,15,26634.78
RTE002906,Durban Port,Hamburg Port,5361,4,31716.23
RTE002907,Durban Port,Durban Port,19048,5,46093.82
RTE002908,Singapore Port,Shanghai Port,7035,9,21973.1
RTE002909,Hamburg Port,Durban Port,11154,20,37612.88
RTE002910,Lagos Port,Durban Port,19309,6,23819.49
RTE002911,Shanghai Port,Hamburg Port,19966,4,27141.03
RTE002912,Lagos Port,Shanghai Port,8908,24,43724.51
RTE002913,Hamburg Port,Rotterdam Port,16115,14,2828.56
RTE002914,Los Angeles Port,Rotterdam Port,10884,29,8119.31
RTE002915,Singapore Port,Los Angeles Port,18229,26,3397.9
RTE002916,Durban Port,Shanghai Port,1132,29,41134.64
RTE002917,Rotterdam Port,Dubai Port,11388,35,5647.19
RTE002918,Rotterdam Port,Singapore Port,16463,31,5455.15
RTE002919,Singapore Port,Rotterdam Port,10253,20,49342.14
RTE002920,Lagos Port,Lagos Port,1440,8,8532.91
RTE002921,Hamburg Port,Hamburg Port,12886,5,42419.28
RTE002922,Hamburg Port,Hamburg Port,4733,14,48033.78
RTE002923,Los Angeles Port,Los Angeles Port,9859,38,48567.23
RTE002924,Singapore Port,Hamburg Port,16794,6,7785.73
RTE002925,Shanghai Port,Rotterdam Port,14593,5,34433.8
RTE002926,Durban Port,Shanghai Port,13192,3,39480.21
RTE002927,Hamburg Port,Los Angeles Port,16823,23,39886.4
RTE002928,Shanghai Port,Lagos Port,17806,20,46529.18
RTE002929,Rotterdam Port,Rotterdam Port,7281,5,13283.39
RTE002930,Durban Port,Shanghai Port,9762,19,25611.2
RTE002931,Durban Port,Rotterdam Port,3412,18,31434.89
RTE002932,Rotterdam Port,Lagos Port,15080,28,30802.88
RTE002933,Los Angeles Port,Singapore Port,9074,30,39842.54
RTE002934,Dubai Port,Rotterdam Port,10207,9,40888.78
RTE002935,Lagos Port,Durban Port,2659,34,36200.08
RTE002936,Singapore Port,Singapore Port,2738,28,17312.76
RTE002937,Rotterdam Port,Durban Port,2113,24,17383.68
RTE002938,Rotterdam Port,Hamburg Port,9060,38,38976.91
RTE002939,Hamburg Port,Dubai Port,8349,34,5623.07
RTE002940,Dubai Port,Dubai Port,1481,36,44516.61
RTE002941,Lagos Port,Singapore Port,6863,3,27059.94
RTE002942,Dubai Port,Shanghai Port,15502,28,40876.1
RTE002943,Los Angeles Port,Los Angeles Port,1471,7,39280.74
RTE002944,Rotterdam Port,Shanghai Port,3251,33,34869.63
RTE002945,Durban Port,Rotterdam Port,3442,17,15327.83
RTE002946,Dubai Port,Shanghai Port,19294,18,13182.88
RTE002947,Singapore Port,Durban Port,7606,33,4161.06
RTE002948,Hamburg Port,Shanghai Port,6984,29,29284.64
RTE002949,Lagos Port,Hamburg Port,12630,39,9721.24
RTE002950,Hamburg Port,Dubai Port,14736,5,29081.18
RTE002951,Los Angeles Port,Rotterdam Port,8328,39,12703.96
RTE002952,Lagos Port,Lagos Port,14360,39,47465.47
RTE002953,Lagos Port,Dubai Port,16371,29,30712.84
RTE002954,Singapore Port,Rotterdam Port,14114,34,6620.21
RTE002955,Shanghai Port,Shanghai Port,13161,11,14404.67
RTE002956,Hamburg Port,Shanghai Port,14303,6,12528.51
RTE002957,Rotterdam Port,Lagos Port,2064,36,29867.15
RTE002958,Shanghai Port,Shanghai Port,18986,4,7749.31
RTE002959,Lagos Port,Shanghai Port,983,35,42179.5
RTE002960,Singapore Port,Rotterdam Port,17465,13,49610.38
RTE002961,Durban Port,Dubai Port,17102,14,6406.83
RTE002962,Hamburg Port,Rotterdam Port,7158,17,48786.1
RTE002963,Durban Port,Hamburg Port,1250,39,14670.93
RTE002964,Rotterdam Port,Lagos Port,13031,23,9777.08
RTE002965,Rotterdam Port,Singapore Port,1432,8,5133.51
RTE002966,Shanghai Port,Lagos Port,5821,9,6493.26
RTE002967,Los Angeles Port,Durban Port,1913,3,12682.54
RTE002968,Hamburg Port,Los Angeles Port,14827,6,49641.82
RTE002969,Singapore Port,Lagos Port,12540,24,4642.18
RTE002970,Durban Port,Dubai Port,16547,30,13217.24
RTE002971,Dubai Port,Singapore Port,16897,16,33775.83
RTE002972,Hamburg Port,Lagos Port,12512,13,48970.82
RTE002973,Lagos Port,Singapore Port,8850,30,35926.22
RTE002974,Singapore Port,Singapore Port,17930,36,35961.31
RTE002975,Los Angeles Port,Dubai Port,19235,22,25757.01
RTE002976,Dubai Port,Hamburg Port,11335,28,9477.02
RTE002977,Rotterdam Port,Rotterdam Port,18159,32,45886.43
RTE002978,Hamburg Port,Dubai Port,4275,13,22226.91
RTE002979,Los Angeles Port,Los Angeles Port,11192,19,30072.12
RTE002980,Los Angeles Port,Los Angeles Port,17104,34,47929.17
RTE002981,Shanghai Port,Singapore Port,13138,14,44973.44
RTE002982,Singapore Port,Rotterdam Port,16246,23,15813.22
RTE002983,Durban Port,Durban Port,3982,32,19887.52
RTE002984,Shanghai Port,Hamburg Port,7116,30,15000.01
RTE002985,Singapore Port,Singapore Port,1546,14,9922.55
RTE002986,Rotterdam Port,Hamburg Port,17981,25,32948.15
RTE002987,Los Angeles Port,Singapore Port,5945,6,1057.37
RTE002988,Los Angeles Port,Singapore Port,14872,21,2610.27
RTE002989,Durban Port,Los Angeles Port,1335,13,42670.57
RTE002990,Dubai Port,Durban Port,9814,21,15084.7
RTE002991,Rotterdam Port,Shanghai Port,11848,22,11397.22
RTE002992,Rotterdam Port,Shanghai Port,16545,16,36959.14
RTE002993,Durban Port,Singapore Port,18886,32,14140.99
RTE002994,Lagos Port,Durban Port,13958,14,12182.38
RTE002995,Singapore Port,Los Angeles Port,19908,13,8140.48
RTE002996,Durban Port,Lagos Port,8929,10,37362.84
RTE002997,Shanghai Port,Shanghai Port,8382,21,35438.53
RTE002998,Durban Port,Rotterdam Port,19414,38,5281.3
RTE002999,Lagos Port,Shanghai Port,19923,18,18446.65
RTE003000,Los Angeles Port,Rotterdam Port,17253,13,36617.1
